source,country,query,title,company,location,salary_min,salary_max,description,created,scraped_at,country_name,skills,salary_avg
adzuna,es,react developer,React Developer - Remote,E-Frontiers,Lugo,,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:27+00:00,2025-06-30 19:54:09.308768,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,"Castelló de la Plana, Castellón",,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:27+00:00,2025-06-30 19:54:09.308771,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,"Elche/Elx, Alicante",,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:08+00:00,2025-06-30 19:54:09.308774,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,Málaga,,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:06+00:00,2025-06-30 19:54:09.308777,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,León,,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:13+00:00,2025-06-30 19:54:09.308780,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,Salamanca,,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:11+00:00,2025-06-30 19:54:09.308784,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,"Valderredible, Cantabria",,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:17+00:00,2025-06-30 19:54:09.308787,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,"Marbella, Málaga",,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:24+00:00,2025-06-30 19:54:09.308790,Spain,['React'],
adzuna,es,react developer,React Developer - Remote,E-Frontiers,"Logroño, La Rioja",,,"Desde E-Frontiers estamos buscando programadores React para formar parte de una empresa de un empresa en plena expansión internacional.Somos una agencia de reclutamiento especializada en perfiles IT de origen Irlandés, con presencia en España desde hace 10 años. La contratación será directamente con el cliente y te estaremos dando acompañamiento durante todo el proceso de selección. Trabajamos con diferentes clientes desde Start-Ups hasta multinacionales.Test con Jest y react-testing-library.Me…",2025-06-29 23:23:07+00:00,2025-06-30 19:54:09.308793,Spain,['React'],
adzuna,it,python developer,Senior Python Developer,Kruncher,"Provincia di Udine, Friuli-Venezia Giulia",,,"Senior Python Developer (Remote) About Kruncher.ai Kruncher.ai turns messy documents, live data streams and third-party APIs into clear, investment-grade insights for VC & PE teams. Our Python-first platform combines Azure, multi-modal/multi-source data extraction and event-driven micro-services to automate everything from entity extraction to memo generation. We’re expanding the core engineering squad to move even faster. Kruncher has partnerships with Microsoft, NVIDIA and Google to leverage …",2025-06-20 04:46:18+00:00,2025-06-30 19:54:12.013297,Italy,['Python'],
adzuna,it,python developer,Python Developer,JR Italy,"Pescara, Provincia di Pescara",50000.0,70000.0,"seleziona per importante realtÃ in consulenza tecnologica: PYTHON DEVELOPER La risorsa avrÃ il compito di sviluppare soluzioni software per un prodotto proprietario: Diploma o Laurea in Informatica o in Ingegneria; Esperienza di almeno 3/5 anni in analoga mansione; Ottima conoscenza del framework Django Esperienza nella programmazione di software web; Conoscenza di altri database open source e non (Sql Server, Sybase) Buona conoscenza della lingua inglese sia parlata che scritta. Sede di lavoro…",2025-06-01 13:09:48+00:00,2025-06-30 19:54:12.013312,Italy,['Python'],60000.0
adzuna,it,python developer,Python developer,Tactical People s.r.l.,"Provincia di Milano, Lombardia",50000.0,70000.0,"Join to apply for the Python developer role at Tactical People s.r.l. Posizione aperta: Python developer Sede: Remoto Descrizione del ruolo: Il candidato ideale ha una pregressa esperienza in Python. Responsabilità principali: Progettare, sviluppare e manutenere applicazioni backend basate su Python Implementare e ottimizzare API RESTful e architetture basate su microservizi Gestire e ottimizzare l’interazione con database SQL (PostgreSQL, MySQL) e NoSQL (MongoDB) Scrivere codice pulito, effici…",2025-06-20 06:43:40+00:00,2025-06-30 19:54:12.013316,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,DPWAY S.r.l.,"Provincia di Milano, Lombardia",50000.0,70000.0,"Join to apply for the Python Developer role at DPWAY S.r.l. DPWAY S.r.l., a company with over ten years of experience in solutions and services within the Information & Communication Technology sector, is seeking to expand its team: Python Developer The ideal candidate is a mid-level profile with at least 3 years of experience. Mandatory Skills: Python Vue.js Additional Qualities: Ability to work independently, respecting priorities and project needs; Time management skills; Excellent interpers…",2025-05-07 13:03:37+00:00,2025-06-30 19:54:12.013320,Italy,['Python'],60000.0
adzuna,it,python developer,PYTHON DEVELOPER,MAW,"Pescara, Provincia di Pescara",50000.0,70000.0,"MAW . Divisione Search & Selection, Polo di Pescara Seleziona per importante realtà in consulenza tecnologica: PYTHON DEVELOPER La risorsa avrà il compito di sviluppare soluzioni software per un prodotto proprietario. REQUISITI IMPORTANTI Diploma o Laurea in Informatica o in Ingegneria; Esperienza di almeno 3/5 anni in analoga mansione; Ottima conoscenza del framework Django; Capacità analitiche, attitudine al problem solving, proattività e flessibilità; Esperienza nella programmazione di softw…",2025-06-02 05:19:20+00:00,2025-06-30 19:54:12.013323,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Gruppo DigiTouch,"Provincia di Roma, Lazio",50000.0,70000.0,"Gruppo DigiTouch, società specializzata nella digital transformation, progettazione e realizzazione di soluzioni informatiche, è alla ricerca di: Python Developer Il candidato ideale è laureato in Ingegneria Informatica (o cultura equivalente) ed ha un’esperienza lavorativa di almeno quattro anni nel ruolo. Requisiti richiesti: Buona conoscenza del linguaggio di programmazione Python Buona capacità di programmazione secondo logica object oriented e funzionale Conoscenza del framework Django Con…",2025-02-24 10:32:41+00:00,2025-06-30 19:54:12.013327,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Action ICT Srl,"Reggio Emilia, Provincia di Reggio Emilia",50000.0,70000.0,"Action ICT, società in forte crescita specializzata nella fornitura di servizi informatici alle aziende, ricerca 2 DEVELOPER con competenze specifiche su PYTHON . Luogo di lavoro : Reggio Emilia (ibrido) Nr. posizioni : 2 Inquadramento : Tempo indeterminato Retribuzione : Commisurata al livello di esperienza Le risorse selezionate svolgeranno attività di sviluppo di progetti ERP custom. Siamo alla ricerca di profili con i seguenti requisiti : da 2 a 6 anni di esperienza nel ruolo buona conoscen…",2025-06-12 11:46:06+00:00,2025-06-30 19:54:12.013330,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Fine Foods & Pharmaceuticals N.T.M. S.p.A.,"Provincia di Modena, Emilia-Romagna",50000.0,70000.0,"We are looking for a Python Developer to strengthen our development team. The selected candidate will be involved in the design and implementation of software applications, focusing on business logic and data processing. Knowledge in cloud, data engineering, analytics, and machine learning is a plus. Responsibilities Developing applications and services using Python Implementing business logic and process automation Data handling and manipulation Integration with cloud platforms and external se…",2025-03-25 06:44:13+00:00,2025-06-30 19:54:12.013333,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Buscojobs,"Emilia-Romagna, Italia",50000.0,70000.0,"We are looking for a Python Developer to strengthen our development team. The selected candidate will be involved in the design and implementation of software applications, focusing on business logic and data processing. Knowledge in cloud, data engineering, analytics, and machine learning is a plus. Responsibilities Developing applications and services using Python Implementing business logic and process automation Data handling and manipulation Integration with cloud platforms and external se…",2025-06-24 07:25:51+00:00,2025-06-30 19:54:12.013336,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Develer S.r.L,"Campi Bisenzio, Provincia di Firenze",50000.0,70000.0,"Python Developer Develer, società del gruppo Comelz, azienda leader a livello mondiale nella produzione di macchine e software per l’alta moda e la pelletteria di lusso, è alla ricerca di un / una Python developer. Siamo un'azienda moderna, guidata da persone con un background tecnico e con una forte sensibilità nel comprendere dinamiche di software, hardware e dei processi di sviluppo. Siamo alla ricerca di un / una Python Developer per ampliamento di uno dei nostri team di sviluppo prodotto. …",2025-03-23 06:15:10+00:00,2025-06-30 19:54:12.013339,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Onyx Technology S.r.l,"Reggio Emilia, Provincia di Reggio Emilia",50000.0,70000.0,"ONYX TECHNOLOGY, dinamica società di consulenza in forte crescita nel mercato dell’Information Technology, ricerca: Posizione: Python Developer Luogo: Reggio Emilia, Italia Requisiti: Almeno 2 anni di esperienza nel ruolo Conoscenza approfondita del linguaggio Python Ottime capacità di relazione Attività: attività ibrida con presenza a Reggio Emilia (almeno 2-3 giorni a settimana in presenza). Settore Fashion. I candidati sono invitati a leggere l'informativa privacy ai sensi degli artt. 13 e 1…",2025-06-11 11:38:50+00:00,2025-06-30 19:54:12.013343,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,IT Partner Italia S.r.l.,"Provincia di Milano, Lombardia",50000.0,70000.0,"Codice posizione: 2025-195-MI-PYTHON Luogo di lavoro: Milano Inizio: Immediato Retribuzione indicativa: Commisurata al livello di esperienza IT Partner Italia ricerca candidati con il seguente profilo professionale: Python Developer Il candidato ideale deve avere le seguenti competenze e caratteristiche: - Conoscenza approfondita del linguaggio Python - Conoscenza del framework Django - Gradita esperienza in Linux Ubuntu, PostgreSQL, Docker (Open Source) - Ottime capacità di relazione - Diploma…",2025-06-16 06:12:44+00:00,2025-06-30 19:54:12.013346,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Trentino-Alto Adige, Italia",50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-15 04:05:02+00:00,2025-06-30 19:54:12.013349,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Buscojobs,"Lombardia, Italia",50000.0,70000.0,"Sii tra i primi a mandare la candidatura. Descrizione del lavoro Il nostro obiettivo è sempre stato quello di creare e ampliare nel tempo un gruppo di persone qualificato, affidabile e disponibile; puntando su professionisti esperti, ma anche sulla formazione, investendo risorse nella crescita professionale. Dipendenti e collaboratori, attraverso consolidate competenze tecniche, contribuiscono a rendere Craon un’azienda altamente qualificata e competitiva sul mercato ICT. Stiamo ricercando un P…",2025-06-26 08:02:48+00:00,2025-06-30 19:54:12.013352,Italy,['Python'],60000.0
adzuna,it,python developer,Python developer,Craon,"Provincia di Milano, Lombardia",50000.0,70000.0,"Il nostro obiettivo è sempre stato quello di creare e ampliare nel tempo un gruppo di persone qualificato, affidabile e disponibile; puntando su professionisti esperti, ma anche sulla formazione, investendo risorse nella crescita professionale. Dipendenti e collaboratori, attraverso consolidate competenze tecniche, contribuiscono a rendere Craon un’azienda altamente qualificata e competitiva sul mercato ICT. Stiamo ricercando Python developer con esperienza comprovata di almeno 3 anni. Competen…",2025-06-02 05:14:09+00:00,2025-06-30 19:54:12.013356,Italy,['Python'],60000.0
adzuna,it,python developer,Python developer,JUMPIT S.R.L.,"Provincia di Milano, Lombardia",50000.0,70000.0,"Unisciti a JUMPIT: Innovazione, Persone e Crescita nel Cuore della Digital Transformation Posizione Aperta: Python Developer Descrizione del Ruolo Il candidato ideale ha una pregressa esperienza in Python. Responsabilità principali Progettare, sviluppare e manutenere applicazioni backend basate su Python Implementare e ottimizzare API RESTful e architetture basate su microservizi Gestire e ottimizzare l’interazione con database SQL (PostgreSQL, MySQL) e NoSQL (MongoDB) Scrivere codice pulito, e…",2025-05-09 07:38:57+00:00,2025-06-30 19:54:12.013361,Italy,['Python'],60000.0
adzuna,it,python developer,Python developer,Hays,"La Spezia, Provincia della Spezia",50000.0,70000.0,"La tua nuova azienda Per un’importante azienda finale strutturata con oltre 200 dipendenti, leader nel settore doganale e logistico siamo alla ricerca una risorsa da inserire nel team interno che ricopra il ruolo di senior python developer sulla sede di La Spezia. Il tuo nuovo ruolo La risorsa, inserita in un’ottica operativa all’interno di un team, sarà una delle figure di riferimento oltre il responsabile IT nella gestione progettuale. Di cosa hai bisogno per aver successo Il/La candidato/a i…",2025-06-01 13:06:16+00:00,2025-06-30 19:54:12.013405,Italy,['Python'],60000.0
adzuna,it,python developer,PYTHON DEVELOPER,JR Italy,"Forlì, Provincia di Forlì-Cesena",50000.0,70000.0,"Per la nostra sede di Villanova di Forlì (FC) cerchiamo: Python Developer (2-3 anni di esperienza) Chi cerchiamo Due sviluppatori con una buona base back-end Python e voglia di crescere sul front-end Vue JS, in ambienti Linux e database SQL. Responsabilità principali Sviluppo di API REST con FastAPI. Scrittura di test unitari/di integrazione Deploy containerizzati su Docker (Docker Compose) Contributo alla documentazione tecnica e alle retrospettive Agile. 2–3 anni di sviluppo Python reale in t…",2025-06-08 09:12:51+00:00,2025-06-30 19:54:12.013411,Italy,['Python'],60000.0
adzuna,it,python developer,PYTHON DEVELOPER,JR Italy,"Emilia-Romagna, Italia",50000.0,70000.0,"Per la nostra sede di Villanova di Forlì (FC) cerchiamo: Python Developer (2-3 anni di esperienza) Chi cerchiamo Due sviluppatori con una buona base back-end Python e voglia di crescere sul front-end Vue JS, in ambienti Linux e database SQL. Responsabilità principali Sviluppo di API REST con FastAPI. Scrittura di test unitari/di integrazione Deploy containerizzati su Docker (Docker Compose) Contributo alla documentazione tecnica e alle retrospettive Agile. 2–3 anni di sviluppo Python reale in t…",2025-06-08 09:26:38+00:00,2025-06-30 19:54:12.013414,Italy,['Python'],60000.0
adzuna,it,python developer,PYTHON DEVELOPER,poltronesofà,"Forlì, Provincia di Forlì-Cesena",50000.0,70000.0,"Per la nostra sede di Villanova di Forlì (FC) cerchiamo: Python Developer (2-3 anni di esperienza) Chi cerchiamo Due sviluppatori con una buona base back-end Python e voglia di crescere sul front-end Vue JS, in ambienti Linux e database SQL. Responsabilità principali Sviluppo di API REST con FastAPI. Integrazione front-end (Vue 3, HTML5, JavaScript/TypeScript, TailwindCSS). Scrittura di test unitari/di integrazione Deploy containerizzati su Docker (Docker Compose) Contributo alla documentazione…",2025-06-05 12:08:49+00:00,2025-06-30 19:54:12.013418,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Roma, Lazio",50000.0,70000.0,"Rapsodoo, parte del gruppo Symphonie Prime e Partner leader in Europa sulla piattaforma Odoo, sviluppa soluzioni per la gestione aziendale grazie ad un team di esperti nel deployment di cloud platform e solution in ambito e-Commerce, CRM 360 e ERP. Sperimenta una nuova visione del luogo di lavoro, dinamico e ROCK, attraverso tante attività di condivisione e un modo di lavorare innovativo. Sei un esperto incantatore di Python e vorresti lavorare in un team dinamico e visionario? Cosa farai in qu…",2025-03-06 07:28:46+00:00,2025-06-30 19:54:12.013421,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,JR Italy,"Provincia di Modena, Emilia-Romagna",50000.0,70000.0,"Azienda leader globale nell'innovazione di sistemi per la qualità dell’aria sta cercando un Python Cloud Engineer talentuoso e motivato per guidare la creazione e la gestione di servizi cloud per i nostri sistemi di ventilazione IoT. In questo ruolo, lavorerai a stretto contatto con un team di ingegneri hardware e firmware per garantire la massima qualità all'interno della piattaforma digitale. Promuoverai attivamente i principi Agile attraverso cerimonie regolari come sprint planning, stand-up…",2025-05-18 08:53:33+00:00,2025-06-30 19:54:12.013424,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Ancona, Marche",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se desideri lavorare in un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di star…",2025-06-11 11:39:02+00:00,2025-06-30 19:54:12.013427,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,It's Prodigy,"Bologna, Provincia di Bologna",50000.0,70000.0,"It's Prodigy è una startup innovativa, operante nel campo dell'innovazione tecnologica, che si pone l'obiettivo di creare soluzioni e prodotti di nuova generazione per piccole, medie e grandi imprese. Di cosa ci occupiamo? Innovazione: ci proponiamo come consulenti e sviluppatori di soluzioni in ambito industria 4.0 (Big data, intelligenza artificiale, iot); Consulenza Tecnologica: ci occupiamo sia di consulenza in modalità outsourcing che di sviluppo custom di progetti; Marketing: operiamo in …",2025-06-26 07:58:52+00:00,2025-06-30 19:54:12.013431,Italy,['Python'],60000.0
adzuna,it,python developer,PYTHON DEVELOPER,JR Italy,"Reggio Emilia, Provincia di Reggio Emilia",50000.0,70000.0,"Azienda leader globale nell'innovazione di sistemi per la qualità dell’aria sta cercando un Python Cloud Engineer talentuoso e motivato per guidare la creazione e la gestione di servizi cloud per i nostri sistemi di ventilazione IoT. In questo ruolo, lavorerai a stretto contatto con un team di ingegneri hardware e firmware per garantire la massima qualità all'interno della piattaforma digitale. Promuoverai attivamente i principi Agile attraverso cerimonie regolari come sprint planning, stand-up…",2025-05-14 10:22:09+00:00,2025-06-30 19:54:12.013434,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Belluno, Provincia di Belluno",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se desideri lavorare in un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di star…",2025-06-09 09:22:57+00:00,2025-06-30 19:54:12.013437,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,B&A Consulting Srl,"Provincia di Varese, Lombardia",50000.0,70000.0,"B&A Consulting è una Software House, Media Agency Company nata per offrire alle aziende soluzioni e servizi innovativi in ambito ICT & Digital Strategy. workenvironment : L'ambiente di lavoro è giovane e informale, crediamo che l'unione faccia la forza e il nostro team è la nostra. L'apporto personale e la proattività sono sempre valorizzati e li consideriamo aspetti essenziali. technology : La tecnologia e la sperimentazione sono alla base della nostra cultura. Per un progetto deep-tech innova…",2025-06-19 06:43:28+00:00,2025-06-30 19:54:12.013440,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,B&A Consulting Srl,"Provincia di Como, Lombardia",50000.0,70000.0,"B&A Consulting è una Software House, Media Agency Company nata per offrire alle aziende soluzioni e servizi innovativi in ambito ICT & Digital Strategy. workenvironment: L'ambiente di lavoro è giovane e informale, crediamo che l'unione faccia la forza e il nostro team è la nostra. L'apporto personale e la proattività sono sempre valorizzati e li consideriamo aspetti essenziali. technology: La tecnologia e la sperimentazione sono alla base della nostra cultura. POSIZIONE Per un progetto deep-tec…",2025-06-12 11:44:48+00:00,2025-06-30 19:54:12.013443,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,FABOCI SRL,"Provincia di Milano, Lombardia",50000.0,70000.0,"Faboci Srl è una realtà innovativa e dinamica in continuo divenire – MAKE IT EASY. Professionisti del recruiting ICT si sono incontrati con esperti della formazione tecnica; assieme, queste due sfere di competenza hanno dato vita a una risposta univoca alle più attuali ed urgenti esigenze del mercato. Ricerchiamo un/una Python Developer con almeno 5 anni di esperienza, da inserire in un team tecnico strutturato. La figura sarà responsabile dello sviluppo, manutenzione e miglioramento di applica…",2025-05-14 10:23:22+00:00,2025-06-30 19:54:12.013447,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Ferrara, Provincia di Ferrara",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori…",2025-06-26 07:59:00+00:00,2025-06-30 19:54:12.013450,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Venezia, Veneto",50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-28 08:09:15+00:00,2025-06-30 19:54:12.013453,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Pescara, Provincia di Pescara",50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-16 06:10:46+00:00,2025-06-30 19:54:12.013456,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Bari, Puglia",50000.0,70000.0,"Hoverture è un team Europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di …",2025-06-13 03:52:14+00:00,2025-06-30 19:54:12.013459,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Lucca, Toscana",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori…",2025-06-29 10:42:03+00:00,2025-06-30 19:54:12.013462,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Provincia di Biella, Piemonte",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori…",2025-06-29 10:44:46+00:00,2025-06-30 19:54:12.013465,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Terni, Provincia di Terni",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se desideri lavorare in un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di star…",2025-06-29 10:38:51+00:00,2025-06-30 19:54:12.013468,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Rimini, Provincia di Rimini",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare in un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori di start-up…",2025-06-15 04:08:55+00:00,2025-06-30 19:54:12.013471,Italy,['Python'],60000.0
adzuna,it,python developer,Python Developer,Symphonieprime,"Teramo, Provincia di Teramo",50000.0,70000.0,"Hoverture è un team europeo e multiculturale di talenti impegnati nella modernizzazione delle infrastrutture e delle applicazioni, utilizzando tecnologie all'avanguardia, automazione e modelli architettonici. Offriamo pari opportunità attraverso una struttura organizzativa rivoluzionaria, non gerarchica e inclusiva. Alimentiamo il nostro spirito con l'imprenditorialità. Se vuoi lavorare all’interno di un gruppo audace di talenti, composto da dirigenti e consulenti internazionali, CTO, fondatori…",2025-06-25 07:57:37+00:00,2025-06-30 19:54:12.013474,Italy,['Python'],60000.0
